2020_01_08_16_41_10_1114349181 : -----------------------------------------
2020_01_08_16_41_10_1114349181 : https://finance.forumactif.com
2020_01_08_16_41_10_1114349181 : https://ichimokuscanner.000webhostapp.com
2020_01_08_16_41_10_1114349181 : Email: investdatasystems@yahoo.com
2020_01_08_16_41_10_1114349181 : -----------------------------------------
2020_01_08_16_41_10_1114349181 : Starting IchimokuUltimateScannerEA2020 5.3
2020_01_08_16_41_11_1114350195 : Running mode : Run Only Once.
2020_01_08_16_41_11_1114350288 : EURUSD : PREV japanese candlestick HAS CROSSED OVER kumo in M1 --- ASK/BUY = 1.11194 --- BID/SELL = 1.11192 --- KIJUN = 1.11221500
2020_01_08_16_41_11_1114350491 : EURUSD : PREV japanese candlestick HAS CROSSED UNDER kumo in M3 --- ASK/BUY = 1.11194 --- BID/SELL = 1.11192 --- KIJUN = 1.11200000
2020_01_08_16_41_50_1114389382 : GBPAUD : CURR japanese candlestick IS OVER kumo in H6 --- ASK/BUY = 1.91329 --- BID/SELL = 1.91321 --- KIJUN = 1.89261500
2020_01_08_16_41_50_1114389491 : GBPAUD : PREV japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 1.91329 --- BID/SELL = 1.91321 --- KIJUN = 1.89079000
2020_01_08_16_41_50_1114389491 : GBPAUD : CURR japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 1.91329 --- BID/SELL = 1.91321 --- KIJUN = 1.89079000
2020_01_08_16_41_50_1114389585 : GBPAUD : PREV japanese candlestick IS UNDER kumo in H12 --- ASK/BUY = 1.91329 --- BID/SELL = 1.91321 --- KIJUN = 1.88958500
2020_01_08_16_41_50_1114389585 : GBPAUD : CURR japanese candlestick IS UNDER kumo in H12 --- ASK/BUY = 1.91329 --- BID/SELL = 1.91321 --- KIJUN = 1.88958500
2020_01_08_16_41_50_1114389694 : GBPAUD : PREV japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 1.91329 --- BID/SELL = 1.91321 --- KIJUN = 1.90794000
2020_01_08_16_41_50_1114389694 : GBPAUD : CURR japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 1.91329 --- BID/SELL = 1.91321 --- KIJUN = 1.90794000
2020_01_08_16_41_50_1114389694 : *
2020_01_08_16_41_50_1114389788 : GBPCAD : PREV japanese candlestick IS OVER kumo in M1 --- ASK/BUY = 1.70864 --- BID/SELL = 1.70842 --- KIJUN = 1.70783500
2020_01_08_16_41_50_1114389788 : GBPCAD : CURR japanese candlestick IS OVER kumo in M1 --- ASK/BUY = 1.70864 --- BID/SELL = 1.70842 --- KIJUN = 1.70783500
2020_01_08_16_41_51_1114389881 : GBPCAD : PREV japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70783000
2020_01_08_16_41_51_1114389881 : GBPCAD : CURR japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70783000
2020_01_08_16_41_51_1114389990 : GBPCAD : PREV japanese candlestick IS OVER kumo in M3 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70742500
2020_01_08_16_41_51_1114389990 : GBPCAD : CURR japanese candlestick IS OVER kumo in M3 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70742500
2020_01_08_16_41_51_1114390084 : GBPCAD : PREV japanese candlestick IS OVER kumo in M4 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70660000
2020_01_08_16_41_51_1114390084 : GBPCAD : CURR japanese candlestick IS OVER kumo in M4 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70660000
2020_01_08_16_41_51_1114390193 : GBPCAD : PREV japanese candlestick IS OVER kumo in M5 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70639500
2020_01_08_16_41_51_1114390193 : GBPCAD : CURR japanese candlestick IS OVER kumo in M5 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70639500
2020_01_08_16_41_51_1114390287 : GBPCAD : PREV japanese candlestick IS OVER kumo in M6 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70639500
2020_01_08_16_41_51_1114390287 : GBPCAD : CURR japanese candlestick IS OVER kumo in M6 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70639500
2020_01_08_16_41_51_1114390396 : GBPCAD : PREV japanese candlestick IS OVER kumo in M10 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70639500
2020_01_08_16_41_51_1114390396 : GBPCAD : CURR japanese candlestick IS OVER kumo in M10 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70639500
2020_01_08_16_41_51_1114390490 : GBPCAD : PREV japanese candlestick HAS CROSSED OVER kumo in M12 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70649000
2020_01_08_16_41_51_1114390599 : GBPCAD : PREV japanese candlestick IS OVER kumo in M15 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70747500
2020_01_08_16_41_51_1114390599 : GBPCAD : CURR japanese candlestick IS OVER kumo in M15 --- ASK/BUY = 1.70863 --- BID/SELL = 1.70842 --- KIJUN = 1.70747500
2020_01_08_16_41_51_1114390692 : GBPCAD : PREV japanese candlestick IS OVER kumo in M30 --- ASK/BUY = 1.70862 --- BID/SELL = 1.70842 --- KIJUN = 1.70746000
2020_01_08_16_41_51_1114390692 : GBPCAD : CURR japanese candlestick IS OVER kumo in M30 --- ASK/BUY = 1.70862 --- BID/SELL = 1.70842 --- KIJUN = 1.70746000
2020_01_08_16_41_51_1114390786 : GBPCAD : CURR japanese candlestick IS OVER kumo in H1 --- ASK/BUY = 1.70857 --- BID/SELL = 1.70838 --- KIJUN = 1.70730500
2020_01_08_16_41_52_1114390989 : GBPCAD : PREV japanese candlestick IS UNDER kumo in H3 --- ASK/BUY = 1.70857 --- BID/SELL = 1.70836 --- KIJUN = 1.70440000
2020_01_08_16_41_52_1114390989 : GBPCAD : CURR japanese candlestick IS UNDER kumo in H3 --- ASK/BUY = 1.70857 --- BID/SELL = 1.70836 --- KIJUN = 1.70440000
2020_01_08_16_41_52_1114391098 : GBPCAD : PREV japanese candlestick IS UNDER kumo in H4 --- ASK/BUY = 1.70857 --- BID/SELL = 1.70836 --- KIJUN = 1.70669500
2020_01_08_16_41_52_1114391098 : GBPCAD : CURR japanese candlestick IS UNDER kumo in H4 --- ASK/BUY = 1.70857 --- BID/SELL = 1.70836 --- KIJUN = 1.70669500
2020_01_08_16_41_52_1114391192 : GBPCAD : PREV japanese candlestick IS UNDER kumo in H6 --- ASK/BUY = 1.70856 --- BID/SELL = 1.70836 --- KIJUN = 1.70949500
2020_01_08_16_41_52_1114391192 : GBPCAD : CURR japanese candlestick IS UNDER kumo in H6 --- ASK/BUY = 1.70856 --- BID/SELL = 1.70836 --- KIJUN = 1.70949500
2020_01_08_16_41_52_1114391301 : GBPCAD : PREV japanese candlestick IS UNDER kumo in H8 --- ASK/BUY = 1.70856 --- BID/SELL = 1.70836 --- KIJUN = 1.70949500
2020_01_08_16_41_52_1114391301 : GBPCAD : CURR japanese candlestick IS UNDER kumo in H8 --- ASK/BUY = 1.70856 --- BID/SELL = 1.70836 --- KIJUN = 1.70949500
2020_01_08_16_41_52_1114391394 : GBPCAD : PREV japanese candlestick IS UNDER kumo in H12 --- ASK/BUY = 1.70854 --- BID/SELL = 1.70836 --- KIJUN = 1.70951500
2020_01_08_16_41_52_1114391394 : GBPCAD : CURR japanese candlestick IS UNDER kumo in H12 --- ASK/BUY = 1.70854 --- BID/SELL = 1.70836 --- KIJUN = 1.70951500
2020_01_08_16_41_52_1114391488 : GBPCAD : CURR japanese candlestick HAS CROSSED OVER kumo in D1 --- ASK/BUY = 1.70853 --- BID/SELL = 1.70834 --- KIJUN = 1.73768000
2020_01_08_16_41_52_1114391488 : *
2020_01_08_16_41_52_1114391597 : GBPMXN : PREV japanese candlestick IS OVER kumo in M1 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.69524000
2020_01_08_16_41_52_1114391597 : GBPMXN : CURR japanese candlestick IS OVER kumo in M1 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.69524000
2020_01_08_16_41_52_1114391691 : GBPMXN : PREV japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.68904000
2020_01_08_16_41_52_1114391691 : GBPMXN : CURR japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.68904000
2020_01_08_16_41_52_1114391800 : GBPMXN : PREV japanese candlestick IS OVER kumo in M3 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.67354000
2020_01_08_16_41_52_1114391800 : GBPMXN : CURR japanese candlestick IS OVER kumo in M3 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.67354000
2020_01_08_16_41_53_1114392003 : GBPMXN : PREV japanese candlestick IS UNDER kumo in M5 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.66659000
2020_01_08_16_41_53_1114392003 : GBPMXN : CURR japanese candlestick IS UNDER kumo in M5 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.66659000
2020_01_08_16_41_53_1114392096 : GBPMXN : PREV japanese candlestick IS UNDER kumo in M6 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.67449000
2020_01_08_16_41_53_1114392096 : GBPMXN : CURR japanese candlestick IS UNDER kumo in M6 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.67449000
2020_01_08_16_41_53_1114392190 : GBPMXN : PREV japanese candlestick IS UNDER kumo in M10 --- ASK/BUY = 24.71102 --- BID/SELL = 24.70739 --- KIJUN = 24.70169000
2020_01_08_16_41_53_1114392190 : GBPMXN : CURR japanese candlestick IS UNDER kumo in M10 --- ASK/BUY = 24.71102 --- BID/SELL = 24.70739 --- KIJUN = 24.70169000
2020_01_08_16_41_53_1114392299 : GBPMXN : PREV japanese candlestick IS UNDER kumo in M12 --- ASK/BUY = 24.71092 --- BID/SELL = 24.70719 --- KIJUN = 24.72019000
2020_01_08_16_41_53_1114392299 : GBPMXN : CURR japanese candlestick IS UNDER kumo in M12 --- ASK/BUY = 24.71092 --- BID/SELL = 24.70719 --- KIJUN = 24.72019000
2020_01_08_16_41_53_1114392393 : GBPMXN : PREV japanese candlestick IS UNDER kumo in M15 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.74344000
2020_01_08_16_41_53_1114392393 : GBPMXN : CURR japanese candlestick IS UNDER kumo in M15 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.74344000
2020_01_08_16_41_53_1114392502 : GBPMXN : PREV japanese candlestick IS UNDER kumo in M30 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.74909000
2020_01_08_16_41_53_1114392502 : GBPMXN : CURR japanese candlestick IS UNDER kumo in M30 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.74909000
2020_01_08_16_41_53_1114392596 : GBPMXN : PREV japanese candlestick IS UNDER kumo in H1 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.77089000
2020_01_08_16_41_53_1114392596 : GBPMXN : CURR japanese candlestick IS UNDER kumo in H1 --- ASK/BUY = 24.71082 --- BID/SELL = 24.70709 --- KIJUN = 24.77089000
2020_01_08_16_41_53_1114392705 : GBPMXN : PREV japanese candlestick IS UNDER kumo in H2 --- ASK/BUY = 24.71072 --- BID/SELL = 24.70699 --- KIJUN = 24.77089000
2020_01_08_16_41_53_1114392705 : GBPMXN : CURR japanese candlestick IS UNDER kumo in H2 --- ASK/BUY = 24.71072 --- BID/SELL = 24.70699 --- KIJUN = 24.77089000
2020_01_08_16_41_53_1114392798 : GBPMXN : PREV japanese candlestick IS UNDER kumo in H3 --- ASK/BUY = 24.70962 --- BID/SELL = 24.70599 --- KIJUN = 24.77089000
2020_01_08_16_41_53_1114392798 : GBPMXN : CURR japanese candlestick IS UNDER kumo in H3 --- ASK/BUY = 24.70962 --- BID/SELL = 24.70599 --- KIJUN = 24.77089000
2020_01_08_16_41_54_1114392892 : GBPMXN : PREV japanese candlestick IS UNDER kumo in H4 --- ASK/BUY = 24.70922 --- BID/SELL = 24.70559 --- KIJUN = 24.79434000
2020_01_08_16_41_54_1114392892 : GBPMXN : CURR japanese candlestick IS UNDER kumo in H4 --- ASK/BUY = 24.70922 --- BID/SELL = 24.70559 --- KIJUN = 24.79434000
2020_01_08_16_41_54_1114393095 : GBPMXN : PREV japanese candlestick IS UNDER kumo in H8 --- ASK/BUY = 24.70902 --- BID/SELL = 24.70529 --- KIJUN = 24.84313000
2020_01_08_16_41_54_1114393095 : GBPMXN : CURR japanese candlestick IS UNDER kumo in H8 --- ASK/BUY = 24.70902 --- BID/SELL = 24.70529 --- KIJUN = 24.84313000
2020_01_08_16_41_54_1114393204 : GBPMXN : PREV japanese candlestick IS UNDER kumo in H12 --- ASK/BUY = 24.70902 --- BID/SELL = 24.70529 --- KIJUN = 24.77448000
2020_01_08_16_41_54_1114393204 : GBPMXN : CURR japanese candlestick IS UNDER kumo in H12 --- ASK/BUY = 24.70902 --- BID/SELL = 24.70529 --- KIJUN = 24.77448000
2020_01_08_16_41_54_1114393298 : *
2020_01_08_16_41_54_1114393500 : GBPCHF : PREV japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 1.27325 --- BID/SELL = 1.27312 --- KIJUN = 1.27312500
2020_01_08_16_41_54_1114393500 : GBPCHF : CURR japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 1.27325 --- BID/SELL = 1.27312 --- KIJUN = 1.27312500
2020_01_08_16_41_54_1114393797 : GBPCHF : PREV japanese candlestick IS UNDER kumo in M5 --- ASK/BUY = 1.27325 --- BID/SELL = 1.27312 --- KIJUN = 1.27255500
2020_01_08_16_41_54_1114393797 : GBPCHF : CURR japanese candlestick IS UNDER kumo in M5 --- ASK/BUY = 1.27325 --- BID/SELL = 1.27312 --- KIJUN = 1.27255500
2020_01_08_16_41_55_1114393890 : GBPCHF : PREV japanese candlestick IS UNDER kumo in M6 --- ASK/BUY = 1.27325 --- BID/SELL = 1.27312 --- KIJUN = 1.27263500
2020_01_08_16_41_55_1114393890 : GBPCHF : CURR japanese candlestick IS UNDER kumo in M6 --- ASK/BUY = 1.27325 --- BID/SELL = 1.27312 --- KIJUN = 1.27263500
2020_01_08_16_41_55_1114394000 : GBPCHF : PREV japanese candlestick IS UNDER kumo in M10 --- ASK/BUY = 1.27325 --- BID/SELL = 1.27312 --- KIJUN = 1.27343500
2020_01_08_16_41_55_1114394000 : GBPCHF : CURR japanese candlestick IS UNDER kumo in M10 --- ASK/BUY = 1.27325 --- BID/SELL = 1.27312 --- KIJUN = 1.27343500
2020_01_08_16_41_55_1114394405 : GBPCHF : PREV japanese candlestick IS UNDER kumo in H1 --- ASK/BUY = 1.27325 --- BID/SELL = 1.27313 --- KIJUN = 1.27272000
2020_01_08_16_41_55_1114394405 : GBPCHF : CURR japanese candlestick IS UNDER kumo in H1 --- ASK/BUY = 1.27325 --- BID/SELL = 1.27313 --- KIJUN = 1.27272000
2020_01_08_16_41_55_1114394499 : GBPCHF : CURR japanese candlestick IS UNDER kumo in H2 --- ASK/BUY = 1.27325 --- BID/SELL = 1.27313 --- KIJUN = 1.27354000
2020_01_08_16_41_55_1114394499 : GBPCHF : PREV japanese candlestick HAS CROSSED UNDER kumo in H2 --- ASK/BUY = 1.27325 --- BID/SELL = 1.27313 --- KIJUN = 1.27354000
2020_01_08_16_41_55_1114394592 : GBPCHF : PREV japanese candlestick IS UNDER kumo in H3 --- ASK/BUY = 1.2733 --- BID/SELL = 1.27317 --- KIJUN = 1.27354000
2020_01_08_16_41_55_1114394592 : GBPCHF : CURR japanese candlestick IS UNDER kumo in H3 --- ASK/BUY = 1.2733 --- BID/SELL = 1.27317 --- KIJUN = 1.27354000
2020_01_08_16_41_55_1114394702 : GBPCHF : PREV japanese candlestick IS UNDER kumo in H4 --- ASK/BUY = 1.2733 --- BID/SELL = 1.27317 --- KIJUN = 1.27498000
2020_01_08_16_41_55_1114394702 : GBPCHF : CURR japanese candlestick IS UNDER kumo in H4 --- ASK/BUY = 1.2733 --- BID/SELL = 1.27317 --- KIJUN = 1.27498000
2020_01_08_16_41_55_1114394795 : GBPCHF : CURR japanese candlestick IS UNDER kumo in H6 --- ASK/BUY = 1.2733 --- BID/SELL = 1.27317 --- KIJUN = 1.27618500
2020_01_08_16_41_56_1114394904 : GBPCHF : PREV japanese candlestick IS UNDER kumo in H8 --- ASK/BUY = 1.2733 --- BID/SELL = 1.27317 --- KIJUN = 1.27618500
2020_01_08_16_41_56_1114394904 : GBPCHF : CURR japanese candlestick IS UNDER kumo in H8 --- ASK/BUY = 1.2733 --- BID/SELL = 1.27317 --- KIJUN = 1.27618500
2020_01_08_16_41_56_1114394998 : GBPCHF : PREV japanese candlestick IS UNDER kumo in H12 --- ASK/BUY = 1.2733 --- BID/SELL = 1.27317 --- KIJUN = 1.27587000
2020_01_08_16_41_56_1114394998 : GBPCHF : CURR japanese candlestick IS UNDER kumo in H12 --- ASK/BUY = 1.2733 --- BID/SELL = 1.27317 --- KIJUN = 1.27587000
2020_01_08_16_41_56_1114395107 : *
2020_01_08_16_41_56_1114395201 : GBPJPY : PREV japanese candlestick HAS CROSSED OVER kumo in M1 --- ASK/BUY = 142.665 --- BID/SELL = 142.653 --- KIJUN = 142.66050000
2020_01_08_16_41_56_1114395294 : GBPJPY : PREV japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 142.665 --- BID/SELL = 142.653 --- KIJUN = 142.64400000
2020_01_08_16_41_56_1114395294 : GBPJPY : CURR japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 142.665 --- BID/SELL = 142.653 --- KIJUN = 142.64400000
2020_01_08_16_41_56_1114395404 : GBPJPY : PREV japanese candlestick IS OVER kumo in M3 --- ASK/BUY = 142.666 --- BID/SELL = 142.654 --- KIJUN = 142.62750000
2020_01_08_16_41_56_1114395404 : GBPJPY : CURR japanese candlestick IS OVER kumo in M3 --- ASK/BUY = 142.666 --- BID/SELL = 142.654 --- KIJUN = 142.62750000
2020_01_08_16_41_56_1114395497 : GBPJPY : PREV japanese candlestick IS OVER kumo in M4 --- ASK/BUY = 142.666 --- BID/SELL = 142.654 --- KIJUN = 142.55100000
2020_01_08_16_41_56_1114395497 : GBPJPY : CURR japanese candlestick IS OVER kumo in M4 --- ASK/BUY = 142.666 --- BID/SELL = 142.654 --- KIJUN = 142.55100000
2020_01_08_16_41_56_1114395606 : GBPJPY : PREV japanese candlestick IS OVER kumo in M5 --- ASK/BUY = 142.666 --- BID/SELL = 142.654 --- KIJUN = 142.50850000
2020_01_08_16_41_56_1114395606 : GBPJPY : CURR japanese candlestick IS OVER kumo in M5 --- ASK/BUY = 142.666 --- BID/SELL = 142.654 --- KIJUN = 142.50850000
2020_01_08_16_41_56_1114395700 : GBPJPY : PREV japanese candlestick IS OVER kumo in M6 --- ASK/BUY = 142.667 --- BID/SELL = 142.655 --- KIJUN = 142.50850000
2020_01_08_16_41_56_1114395700 : GBPJPY : CURR japanese candlestick IS OVER kumo in M6 --- ASK/BUY = 142.667 --- BID/SELL = 142.655 --- KIJUN = 142.50850000
2020_01_08_16_41_56_1114395794 : GBPJPY : PREV japanese candlestick IS OVER kumo in M10 --- ASK/BUY = 142.665 --- BID/SELL = 142.653 --- KIJUN = 142.50850000
2020_01_08_16_41_56_1114395794 : GBPJPY : CURR japanese candlestick IS OVER kumo in M10 --- ASK/BUY = 142.665 --- BID/SELL = 142.653 --- KIJUN = 142.50850000
2020_01_08_16_41_57_1114395903 : GBPJPY : PREV japanese candlestick IS OVER kumo in M12 --- ASK/BUY = 142.665 --- BID/SELL = 142.653 --- KIJUN = 142.40050000
2020_01_08_16_41_57_1114395903 : GBPJPY : CURR japanese candlestick IS OVER kumo in M12 --- ASK/BUY = 142.665 --- BID/SELL = 142.653 --- KIJUN = 142.40050000
2020_01_08_16_41_57_1114395996 : GBPJPY : PREV japanese candlestick IS OVER kumo in M15 --- ASK/BUY = 142.665 --- BID/SELL = 142.653 --- KIJUN = 142.40550000
2020_01_08_16_41_57_1114395996 : GBPJPY : CURR japanese candlestick IS OVER kumo in M15 --- ASK/BUY = 142.665 --- BID/SELL = 142.653 --- KIJUN = 142.40550000
2020_01_08_16_41_57_1114396106 : GBPJPY : PREV japanese candlestick IS OVER kumo in M30 --- ASK/BUY = 142.666 --- BID/SELL = 142.655 --- KIJUN = 142.26150000
2020_01_08_16_41_57_1114396106 : GBPJPY : CURR japanese candlestick IS OVER kumo in M30 --- ASK/BUY = 142.666 --- BID/SELL = 142.655 --- KIJUN = 142.26150000
2020_01_08_16_41_57_1114396308 : GBPJPY : CURR japanese candlestick IS OVER kumo in H2 --- ASK/BUY = 142.667 --- BID/SELL = 142.656 --- KIJUN = 142.20500000
2020_01_08_16_41_57_1114396308 : GBPJPY : PREV japanese candlestick HAS CROSSED OVER kumo in H2 --- ASK/BUY = 142.667 --- BID/SELL = 142.656 --- KIJUN = 142.20500000
2020_01_08_16_41_57_1114396402 : GBPJPY : PREV japanese candlestick IS UNDER kumo in H3 --- ASK/BUY = 142.667 --- BID/SELL = 142.656 --- KIJUN = 142.05850000
2020_01_08_16_41_57_1114396402 : GBPJPY : CURR japanese candlestick IS UNDER kumo in H3 --- ASK/BUY = 142.667 --- BID/SELL = 142.656 --- KIJUN = 142.05850000
2020_01_08_16_41_57_1114396496 : GBPJPY : PREV japanese candlestick IS UNDER kumo in H4 --- ASK/BUY = 142.667 --- BID/SELL = 142.656 --- KIJUN = 142.32950000
2020_01_08_16_41_57_1114396496 : GBPJPY : CURR japanese candlestick IS UNDER kumo in H4 --- ASK/BUY = 142.667 --- BID/SELL = 142.656 --- KIJUN = 142.32950000
2020_01_08_16_41_57_1114396605 : GBPJPY : PREV japanese candlestick IS UNDER kumo in H6 --- ASK/BUY = 142.667 --- BID/SELL = 142.656 --- KIJUN = 142.59050000
2020_01_08_16_41_57_1114396698 : GBPJPY : PREV japanese candlestick IS UNDER kumo in H8 --- ASK/BUY = 142.667 --- BID/SELL = 142.656 --- KIJUN = 142.59050000
2020_01_08_16_41_57_1114396698 : GBPJPY : CURR japanese candlestick IS UNDER kumo in H8 --- ASK/BUY = 142.667 --- BID/SELL = 142.656 --- KIJUN = 142.59050000
2020_01_08_16_41_57_1114396808 : GBPJPY : PREV japanese candlestick IS UNDER kumo in H12 --- ASK/BUY = 142.667 --- BID/SELL = 142.656 --- KIJUN = 142.59050000
2020_01_08_16_41_57_1114396808 : GBPJPY : CURR japanese candlestick IS UNDER kumo in H12 --- ASK/BUY = 142.667 --- BID/SELL = 142.656 --- KIJUN = 142.59050000
2020_01_08_16_41_58_1114396901 : GBPJPY : PREV japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 142.667 --- BID/SELL = 142.656 --- KIJUN = 144.38750000
2020_01_08_16_41_58_1114396901 : GBPJPY : CURR japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 142.667 --- BID/SELL = 142.656 --- KIJUN = 144.38750000
2020_01_08_16_41_58_1114396901 : *
2020_01_08_16_41_58_1114397010 : GBPTRY : PREV japanese candlestick IS OVER kumo in M1 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.81914000
2020_01_08_16_41_58_1114397010 : GBPTRY : CURR japanese candlestick IS OVER kumo in M1 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.81914000
2020_01_08_16_41_58_1114397104 : GBPTRY : PREV japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.81328500
2020_01_08_16_41_58_1114397104 : GBPTRY : CURR japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.81328500
2020_01_08_16_41_58_1114397198 : GBPTRY : PREV japanese candlestick IS OVER kumo in M3 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.81039000
2020_01_08_16_41_58_1114397198 : GBPTRY : CURR japanese candlestick IS OVER kumo in M3 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.81039000
2020_01_08_16_41_58_1114397307 : GBPTRY : PREV japanese candlestick IS OVER kumo in M4 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.80713500
2020_01_08_16_41_58_1114397307 : GBPTRY : CURR japanese candlestick IS OVER kumo in M4 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.80713500
2020_01_08_16_41_58_1114397603 : GBPTRY : CURR japanese candlestick IS UNDER kumo in M10 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.80568500
2020_01_08_16_41_58_1114397712 : GBPTRY : PREV japanese candlestick IS UNDER kumo in M12 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.81712000
2020_01_08_16_41_58_1114397712 : GBPTRY : CURR japanese candlestick IS UNDER kumo in M12 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.81712000
2020_01_08_16_41_58_1114397806 : GBPTRY : PREV japanese candlestick IS UNDER kumo in M15 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.82672500
2020_01_08_16_41_58_1114397806 : GBPTRY : CURR japanese candlestick IS UNDER kumo in M15 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.82672500
2020_01_08_16_41_59_1114397900 : GBPTRY : PREV japanese candlestick IS UNDER kumo in M30 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.82672500
2020_01_08_16_41_59_1114397900 : GBPTRY : CURR japanese candlestick IS UNDER kumo in M30 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.82672500
2020_01_08_16_41_59_1114398009 : GBPTRY : PREV japanese candlestick IS UNDER kumo in H1 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.82672500
2020_01_08_16_41_59_1114398009 : GBPTRY : CURR japanese candlestick IS UNDER kumo in H1 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.82672500
2020_01_08_16_41_59_1114398102 : GBPTRY : PREV japanese candlestick IS UNDER kumo in H2 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.83289500
2020_01_08_16_41_59_1114398102 : GBPTRY : CURR japanese candlestick IS UNDER kumo in H2 --- ASK/BUY = 7.82325 --- BID/SELL = 7.82103 --- KIJUN = 7.83289500
